title,community,ApartmentTpye,perPrice,address,houseSize,down-payment,startYear,toward,pricePerMonth,houseTpye,floor,decorate,rightLimit,lift,houseAge,rightProperty,SingelHouse,detailUrl
好景花园 开心公园附近 南北通透 户型方正 送家私电 带车位,好景花园,3室2厅2卫,5217 元/m²,蓬江区－双龙广场－迎宾大道,92平方米,14.40万,2002年,南,,普通住宅,中层(共6层),简单装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1671305427?from=filter&spread=commsearch_p&position=332&kwtype=filter&now_time=1556442434
永盛村中高层正规2房2厅  精装修  拎包入住  出入方便,永盛村,2室2厅1卫,5758 元/m²,蓬江区－五邑中医院－永盛路,66平方米,11.40万,2000年,南,,普通住宅,高层(共7层),精装修,70年,无,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1592508883?from=filter&spread=commsearch_p&position=333&kwtype=filter&now_time=1556442434
中业新城，高层一线望田野，3房2厅有入户花园,中业新城,3室2厅2卫,7222 元/m²,开平市－开平周边－东兴大道,90平方米,19.50万,2000年,东南,,普通住宅,低层(共32层),豪华装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1644175960?from=filter&spread=commsearch_p&position=334&kwtype=filter&now_time=1556442434
悦澜山品质小区 实用3房两卫 总价低 免拥 紫茶集团学府,联发悦澜山,3室2厅2卫,9892 元/m²,蓬江区－乐宜居－群华路,93平方米,27.60万,2019年,南,,普通住宅,中层(共20层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1665258013?from=filter&spread=commsearch_p&position=335&kwtype=filter&now_time=1556442434
蓬江北街 炮台新村全南户型 三面采光 交通便利 生活配套齐全,炮台新村,3室1厅1卫,5945 元/m²,蓬江区－良化新村－良化新村南3号,67.3平方米,12.00万,2002年,南,,普通住宅,中层(共7层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1663205631?from=filter&spread=commsearch_p&position=336&kwtype=filter&now_time=1556442434
市中心中层！凯旋城大3房 未入住过 临近大润发,经纬凯旋城,3室2厅2卫,8000 元/m²,鹤山市－中山路－前进南路298号,135平方米,32.40万,2013年,南,,普通住宅,中层(共30层),豪华装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1625064053?from=filter&spread=commsearch_p&position=337&kwtype=filter&now_time=1556442434
首付27万，购买康城景贤学位，价格精美无懈可击，全送屋内东西,康城,3室2厅2卫,11395 元/m²,江海区－中环广场－东海路,86平方米,29.40万,2016年,北,,普通住宅,高层(共29层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1672060617?from=filter&spread=commsearch_p&position=338&kwtype=filter&now_time=1556442434
龙昌路3楼，近邮政银行，精装小3房，一字楼，40万,龙昌路南小区,3室2厅1卫,5714 元/m²,新会区－信合大厦－龙昌路,70平方米,12.00万,2000年,南,,普通住宅,中层(共8层),精装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1655407810?from=filter&spread=commsearch_p&position=339&kwtype=filter&now_time=1556442434
成功人士的不二之选 全新会只得一间 碧桂园盛世名门 价格超靓,碧桂园盛世名门,3室2厅2卫,11603 元/m²,新会区－新会周边－葵城一路41号,131平方米,45.60万,2018年,南北,,普通住宅,高层(共33层),毛坯,满二年,是,https://jiangmen.anjuke.com/prop/view/A1627453421?from=filter&spread=commsearch_p&position=340&kwtype=filter&now_time=1556442434
保利西海岸114方交房标准，南北对流，8字头带装修，欢迎品鉴,保利西海岸,3室2厅2卫,8728 元/m²,新会区－新会周边－同庆路18号,114平方米,29.85万,2019年,南,,普通住宅,中层(共32层),精装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1659162199?from=filter&spread=commsearch_p&position=341&kwtype=filter&now_time=1556442434
香悦公馆  6字头带精装修 98 126 140平方由你选择,锦江国际新城,4室2厅2卫,5571 元/m²,恩平市－飞鹅塘－锦江大道东8号,140平方米,23.40万,2018年,南北,,普通住宅,低层(共27层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1664735398?from=filter&spread=commsearch_p&position=342&kwtype=filter&now_time=1556442434
骏景园 送超大入户花园阳台 毛坯 超好路段，先买先得,骏景园,4室2厅2卫,5638 元/m²,台山市－台山城区－彩虹路,138平方米,23.34万,2014年,南,,普通住宅,中层(共12层),毛坯,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1670065890?from=filter&spread=commsearch_p&position=343&kwtype=filter&now_time=1556442434
保利中悦 精装3房拎包入住 中高楼层业主急售 看房方便,保利中悦花园,3室2厅2卫,14750 元/m²,蓬江区－滨江新区－天沙河大道46号,88平方米,38.94万,2017年,南,,普通住宅,中层(共32层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1649805594?from=filter&spread=commsearch_p&position=344&kwtype=filter&now_time=1556442434
东汇城笋盘再现，豪华装修，只卖毛胚的价格，拎包入住！低首付！,开平东汇城,3室2厅2卫,8923 元/m²,开平市－幸福－开平大道1号,130平方米,34.80万,2017年,南,,普通住宅,低层(共31层),豪华装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1665460607?from=filter&spread=commsearch_p&position=345&kwtype=filter&now_time=1556442434
中环广场天鹅湾140万元天鹅湾好房不要错过,天鹅湾,3室2厅2卫,10897 元/m²,江海区－滘头－五邑路,128.5平方米,42.00万,2010年,南,,普通住宅,高层(共9层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1671250770?from=filter&spread=commsearch_p&position=346&kwtype=filter&now_time=1556442434
首付24万，银城花园豪装3房，单价8字头，电梯中商楼层，速抢,银城花园,3室2厅2卫,8708 元/m²,江海区－中环广场－莲花里65号,137.8平方米,36.00万,2008年,南,,普通住宅,高层(共13层),豪华装修,满二年,是,https://jiangmen.anjuke.com/prop/view/A1631240071?from=filter&spread=commsearch_p&position=347&kwtype=filter&now_time=1556442434
江海区精装三房！带五十方大阳台！房子全新装修！首付只需20万,瑞华苑,3室1厅1卫,6747 元/m²,江海区－中环广场－江海二路,99平方米,20.04万,2008年,南北,,普通住宅,中层(共7层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1639373103?from=filter&spread=commsearch_p&position=348&kwtype=filter&now_time=1556442434
天鹅湾学位，南北对流大3房，即买即住~朗悦居电梯中层~！,朗悦居,3室2厅2卫,8929 元/m²,江海区－中环广场－东海路68号,112平方米,30.00万,2007年,南,,普通住宅,中层(共9层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1652656690?from=filter&spread=commsearch_p&position=349&kwtype=filter&now_time=1556442434
保利大都会五房望花园,保利中宇花园,5室2厅2卫,12908 元/m²,蓬江区－滨江新区－天沙河路,141平方米,54.60万,2016年,北,,普通住宅,低层(共32层),毛坯,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1672575035?from=filter&spread=commsearch_p&position=350&kwtype=filter&now_time=1556442434
首付20万，正规三房双阳台，望花园向南，农林学位，实验中学,珠江帝景湾,3室2厅2卫,9389 元/m²,蓬江区－双龙广场－天宁路3号,131平方米,36.90万,2011年,南,,普通住宅,高层(共22层),精装修,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1658142669?from=filter&spread=commsearch_p&position=351&kwtype=filter&now_time=1556442434
双龙广场电梯房127方单价8500一方3房不靠路拧包入住,双龙广场,3室2厅2卫,8504 元/m²,蓬江区－双龙广场－建设二路99号,127平方米,32.40万,2006年,东南,,普通住宅,低层(共10层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1592432829?from=filter&spread=commsearch_p&position=352&kwtype=filter&now_time=1556442434
3拾万首付买江海区康城广场，轻轨旁，府西中心，景贤双学位,康城,3室2厅2卫,11485 元/m²,江海区－中环广场－东海路,85.3平方米,29.40万,2015年,北,,普通住宅,高层(共29层),精装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1653214684?from=filter&spread=commsearch_p&position=353&kwtype=filter&now_time=1556442434
这是一套拥有美好的房子 用料上乘 拧包入住 五房满足各种需求,保利中宇花园,5室2厅2卫,13121 元/m²,蓬江区－滨江新区－天沙河路,141平方米,55.50万,2013年,南北,,普通住宅,中层(共32层),豪华装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1637994109?from=filter&spread=commsearch_p&position=354&kwtype=filter&now_time=1556442434
15万首付 免服雾费 带走保利西海岸带装修三房二厅一字楼,保利西海岸,3室2厅2卫,7830 元/m²,新会区－新会周边－同庆路18号,106平方米,24.90万,2018年,南,,普通住宅,中层(共28层),豪华装修,70年,有,满二年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1646576752?from=filter&spread=commsearch_p&position=355&kwtype=filter&now_time=1556442434
东区学位 新会碧桂园盛世名门精装3房 即买即入住,碧桂园盛世名门,3室2厅2卫,15078 元/m²,新会区－新会周边－葵城一路41号,128平方米,57.90万,2017年,东南,,普通住宅,中层(共30层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1633316382?from=filter&spread=commsearch_p&position=356&kwtype=filter&now_time=1556442434
珑城半山高端小区 实用145平方仅需138万 阳台望游泳池,珑城半山,3室2厅2卫,9517 元/m²,新会区－信合大厦－会城大道,145平方米,41.40万,2015年,东南,,普通住宅,低层(共31层),毛坯,70年,有,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1664240082?from=filter&spread=commsearch_p&position=357&kwtype=filter&now_time=1556442434
唯一钟情！骏景湾豪庭温馨三房中心地段完善配套让你生活在水一方,骏景湾豪庭,3室2厅2卫,12255 元/m²,蓬江区－中天国际－白石大道116-170号,102平方米,37.50万,2011年,南,,普通住宅,低层(共18层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1669190428?from=filter&spread=commsearch_p&position=358&kwtype=filter&now_time=1556442434
美的天璟一手楼，均价1万，蓬江区性价比，带精装带智能家居,春景豪园,3室2厅2卫,11250 元/m²,蓬江区－杜阮－芝山大道,96平方米,32.40万,2019年,南,,普通住宅,中层(共33层),简单装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1657861595?from=filter&spread=commsearch_p&position=359&kwtype=filter&now_time=1556442434
范罗岗学位 珑湖湾花园精装修 3房 拎包入住,方直珑湖湾,3室2厅2卫,14872 元/m²,蓬江区－汽车总站－新昌路230号,97.5平方米,43.50万,2016年,南,,普通住宅,高层(共32层),精装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1635840215?from=filter&spread=commsearch_p&position=360&kwtype=filter&now_time=1556442434
南岛翠景园 3室2厅1卫 精装修业主急售， 高性价比！,翠景园,3室2厅1卫,4384 元/m²,开平市－南岛－幕桥西路,82.1平方米,10.80万,2010年,南,,普通住宅,中层(共7层),精装修,70年,有,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1597035993?from=filter&spread=commsearch_p&position=361&kwtype=filter&now_time=1556442478
南湖一号 两梯三户四房 样板豪华装修 一字楼132平方 美吉,富力南湖壹品,4室2厅2卫,12605 元/m²,"新会区－新会周边－今洲路,近启超大道",131.7平方米,49.80万,2013年,南,,普通住宅,低层(共30层),豪华装修,满二年,否,https://jiangmen.anjuke.com/prop/view/A1617629513?from=filter&spread=commsearch_p&position=362&kwtype=filter&now_time=1556442478
首付5万，入住碧桂园山湖湾小区，阳台望别墅区，入户花园望湖景,碧桂园山湖湾,3室2厅2卫,6525 元/m²,新会区－新会周边－竹园路,118平方米,23.10万,2015年,南,,普通住宅,高层(共20层),精装修,不满二年,否,https://jiangmen.anjuke.com/prop/view/A1607705479?from=filter&spread=commsearch_p&position=363&kwtype=filter&now_time=1556442478
银辉山庄低楼层业主诚意出售房子位于小区的中间远离马路安静舒适,银辉山庄,3室2厅2卫,8491 元/m²,蓬江区－汽车总站－建设三路,106平方米,27.00万,2003年,南,,普通住宅,中层(共6层),精装修,70年,无,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1615609661?from=filter&spread=commsearch_p&position=364&kwtype=filter&now_time=1556442478
海怡园超靚楼层 140方3房超豪华装修  提前约看,海怡园,3室2厅2卫,5857 元/m²,开平市－幸福－幕桥东路23号,140平方米,24.60万,2012年,南,,普通住宅,中层(共7层),豪华装修,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1506972092?from=filter&spread=commsearch_p&position=365&kwtype=filter&now_time=1556442478
老师楼，环景优美，保养新净，拧包入住,中华园,3室2厅2卫,5612 元/m²,鹤山市－中山路－新城路320号,98平方米,16.50万,2002年,南,,普通住宅,高层(共7层),精装修,满五年,是,https://jiangmen.anjuke.com/prop/view/A1610178589?from=filter&spread=commsearch_p&position=366&kwtype=filter&now_time=1556442478
九章小户型电梯两房 简装修 买家私电器即入住 送六小,十里方圆,2室2厅1卫,7000 元/m²,鹤山市－中山路－大雁山风景区西麓,80平方米,16.80万,2018年,东,,普通住宅,高层(共32层),简单装修,满二年,是,https://jiangmen.anjuke.com/prop/view/A1628492773?from=filter&spread=commsearch_p&position=367&kwtype=filter&now_time=1556442478
农林新村 马赛克楼 34万 2室2厅 精装修，南北对流 学位,农林新村,2室2厅1卫,4857 元/m²,蓬江区－五邑中医院－农林横路3号,70平方米,10.20万,1997年,南北,,普通住宅,高层(共8层),精装修,70年,有,不满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1615044249?from=filter&spread=commsearch_p&position=368&kwtype=filter&now_time=1556442478
13万首付，东庆北 85平方 43.8万,东庆北路小区,2室2厅1卫,5153 元/m²,新会区－电大－东庆北路,85平方米,13.14万,1999年,南北,,普通住宅,高层(共8层),精装修,70年,无,满五年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1563714062?from=filter&spread=commsearch_p&position=369&kwtype=filter&now_time=1556442478
十里方圆独栋别墅单边位，六米中空大厅，送250方花园。,十里方圆,6室2厅6卫,8563 元/m²,鹤山市－中山路－大雁山风景区西麓,348平方米,89.40万,2013年,南,,别墅,共4层,毛坯,70年,无,满五年,商品房,是,https://jiangmen.anjuke.com/prop/view/A1387451503?from=filter&spread=commsearch_p&position=370&kwtype=filter&now_time=1556442478
碧桂园公园一号  精装3房 过户费低 保养好 笋！,碧桂园柏丽湾,3室2厅1卫,7804 元/m²,鹤山市－中山路－鹤山大道公园1号,123平方米,28.80万,2011年,南,,普通住宅,低层(共32层),精装修,满五年,是,https://jiangmen.anjuke.com/prop/view/A1584647391?from=filter&spread=commsearch_p&position=371&kwtype=filter&now_time=1556442478
首付17万，08年小区管理 北新区繁华地段 南北对流售58万,丽苑南奥园,2室2厅1卫,7786 元/m²,蓬江区－中天国际－高沙二街12-101号,74.5平方米,17.40万,2008年,南,,普通住宅,高层(共6层),精装修,70年,有,满二年,商品房,否,https://jiangmen.anjuke.com/prop/view/A1619304513?from=filter&spread=commsearch_p&position=372&kwtype=filter&now_time=1556442478
